,chinese_yuan,euro,japanese_yen,uk_pound,us_dollar,algerian_dinar,australian_dollar,bahrain_dinar,botswana_pula,brazilian_real,brunei_dollar,canadian_dollar,chilean_peso,colombian_peso,czech_koruna,danish_krone,hungarian_forint,icelandic_krona,indian_rupee,indonesian_rupiah,iranian_rial,israeli_new_shekel,kazakhstani_tenge,korean_won,kuwaiti_dinar,libyan_dinar,malaysian_ringgit,mauritian_rupee,mexican_peso,nepalese_rupee,new_zealand_dollar,norwegian_krone,omani_rial,pakistani_rupee,peruvian_sol,philippine_peso,polish_zloty,qatari_riyal,russian_ruble,saudi_arabian_riyal,singapore_dollar,south_african_rand,sri_lankan_rupee,swedish_krona,swiss_franc,thai_baht,trinidadian_dollar,tunisian_dinar,uae_dirham,uruguayan_peso,bolivar_fuerte
2023-05-05,6.9122,0.9079353550027238,,0.792832791564259,1.0,135.1667,1.4847809948032666,,13.175230566534916,4.969,1.3249,1.3427,800.54,,21.248,,,,,,,3.647,,,,,,45.3271,17.7863,,1.5860428231562254,10.6133,,,3.709,55.201,4.1612,,76.8207,,1.3249,18.3544,,10.2015,0.89135,,6.7516,,,38.83,
2023-05-08,6.9138,0.906043308870164,135.07,,1.0,135.0841,1.4760147601476015,,13.21003963011889,4.969,1.3254,1.3354,795.46,,,6.7476,,,81.7606,,,3.633,,1325.6,0.3063,,4.435,45.4492,17.8213,,1.5869237483138936,10.4653,0.3845,,3.702,55.292,4.1384,3.64,,3.75,1.3254,18.3237,,10.1522,0.8885,33.934,6.76,,3.6725,38.692,
2023-05-09,6.9262,0.9124920156948626,135.28,0.792361633849689,1.0,135.3617,1.475361463558572,,13.21003963011889,5.0001,1.3247,1.339,793.43,,21.311,6.7937,,,82.0231,,,3.659,,1322.7,0.3064,,4.441,45.4264,17.7608,,1.5794045644791914,10.5621,0.3845,,3.698,55.294,4.1609,3.64,,3.75,1.3247,18.413,,10.1694,0.89175,33.714,6.758,,3.6725,38.86,
2023-05-10,6.9284,0.9132420091324202,135.15,0.7929899686768962,1.0,135.5272,1.4784151389710232,,13.333333333333334,4.9541,1.3265,1.3375,792.46,,21.384,6.8016,,,82.024,,,3.675,,1323.0,0.3064,,4.4535,45.44,17.5845,,1.5779092702169624,10.5466,0.3845,,3.67,55.55,4.1532,3.64,76.6929,3.75,1.3265,18.7662,,10.1864,0.8912,33.684,6.7745,,3.6725,38.928,
2023-05-11,6.9385,0.9149130832570906,134.1,0.7935248373274083,1.0,135.6099,1.4760147601476015,,13.404825737265416,4.969,1.3257,1.3477,788.15,,21.491,6.8146,,,82.0431,,,3.643,,1324.2,0.3064,,4.455,45.4004,17.6287,,1.5689966266572528,10.538,0.3845,,3.675,55.77,4.1414,3.64,75.8846,3.75,1.3257,18.9363,,10.2665,0.8942,33.688,6.7427,,3.6725,38.953,
2023-05-12,6.9484,0.9181050312155711,134.55,0.7975753708725475,1.0,135.7577,1.4947683109118086,,13.550135501355014,4.9228,1.3316,1.3534,796.38,,21.678,6.8384,,,82.1606,,,3.642,,1320.3,,,4.479,45.5379,17.6142,,1.5923566878980893,10.6785,,,3.649,55.672,4.1638,,77.2041,,1.3316,19.3767,,10.3088,0.8933,33.919,6.7396,,,38.968,
2023-05-15,6.9497,0.9194556822361163,136.0,0.799584216207572,1.0,135.929,1.4965579167913798,,13.458950201884251,4.9097,1.3388,1.3487,787.0,,21.671,6.8473,,,82.2841,,,3.648,,1333.6,0.3069,,4.4995,45.6825,17.538,,1.6122531237404274,10.6501,0.3845,,3.656,55.876,4.149,3.64,79.1004,3.75,1.3388,19.025,,10.3894,0.8962,33.794,6.7478,,3.6725,38.949,
2023-05-16,6.9629,0.9190331770976932,135.95,0.7977980773066338,1.0,135.864,1.4983518130056936,,13.513513513513514,4.9116,1.3359,1.3456,783.35,,21.758,6.8439,,,82.2735,,,3.661,,1337.8,0.3068,,4.4988,45.5272,17.4672,,1.6003840921821237,10.6727,0.3845,,3.678,55.971,4.1228,3.64,79.9798,3.75,1.3359,19.1078,,10.3527,0.89295,33.896,6.7555,,3.6725,38.945,
2023-05-17,7.0023,0.9234463015975621,136.43,0.8033741715203856,1.0,136.1299,1.5062509414068384,,13.513513513513514,4.9507,1.341,1.3463,794.44,,21.826,6.8775,,,82.3695,,,3.65,,1336.0,0.3069,,4.5195,45.5453,17.5872,,1.6016657323616563,,0.3845,,3.691,56.117,4.1504,3.64,80.7642,3.75,1.341,19.1906,,10.4271,0.89925,34.192,6.7433,,3.6725,38.904,
2023-05-18,7.0289,0.9248127254231019,137.53,0.804311107536395,1.0,136.2244,1.504438092372499,,,4.9641,1.3422,1.35,797.24,,21.889,,,,82.4783,,,3.639,,1339.4,0.30705,,4.5255,45.643,17.7342,,1.600768368817032,,0.3845,,3.698,56.166,4.1929,3.64,80.0366,3.75,1.3422,19.4532,,,,34.219,6.7477,,3.6725,38.914,
2023-05-19,7.0225,0.9252405625462621,138.35,0.8045699573577924,1.0,136.3514,1.507386192342478,,13.58695652173913,4.9852,1.3486,1.3503,796.04,,21.979,,,,82.6989,,,3.645,,1332.7,,,4.553,45.6652,17.693,,1.6041065126724416,10.8262,,,3.688,55.967,4.2053,,79.9093,,1.3486,19.3487,,10.5537,0.9024,34.465,6.7615,,,38.856,
2023-05-22,7.0285,0.9240436148586213,137.65,0.8032451102453914,1.0,136.2215,1.506024096385542,,13.64256480218281,4.9674,1.3444,,797.0,,21.877,6.8821,,,82.7982,,,3.651,,1331.2,0.30705,,4.5385,45.7499,17.868,,1.5932446427148887,10.882,0.3845,,3.686,55.708,4.1881,3.64,79.9379,3.75,1.3444,19.3112,,10.5349,0.8951,34.455,6.7658,,3.6725,,
2023-05-23,7.0511,0.9277298450691158,138.78,0.8073957450244237,1.0,136.2924,1.5037593984962405,,13.58695652173913,4.9668,1.3456,1.3504,800.24,,21.962,6.9093,,,82.7961,,,3.672,,1319.1,0.30715,,4.55,45.6927,17.9687,,1.591089896579157,10.9398,0.3845,,3.689,55.797,4.1634,3.64,80.1665,3.75,1.3456,19.2486,,10.5728,0.9013,34.632,6.7749,,3.6725,38.625,
2023-05-24,7.0523,0.9272137227630969,138.4,0.8079502302658156,1.0,136.3101,1.5156107911488328,,13.568521031207599,4.9468,1.3466,1.3582,801.71,,21.948,6.9056,,,82.7207,,,3.731,,1311.4,0.30715,,4.584,45.6321,17.8195,,1.6132935387593772,10.9573,0.3845,,3.683,55.671,4.1573,3.64,79.9669,3.75,1.3466,19.2015,,10.6196,0.9034,34.554,6.7726,,3.6725,38.673,
2023-05-25,7.0692,0.9315323707498836,139.42,0.809094219021805,1.0,136.6466,1.532097441397273,,13.64256480218281,4.9984,1.3524,1.3628,809.03,,22.024,6.9401,,,82.7477,,,3.73,,1317.5,0.30735,,4.6195,45.7322,17.8252,,1.6421709499958945,10.9637,0.3845,,3.692,55.77,4.1994,3.64,79.9841,3.75,1.3524,19.3032,,10.6988,0.906,34.716,6.7542,,3.6725,38.834,
2023-05-26,7.0457,0.9301460329271696,139.8,0.8078849571820973,1.0,136.6112,1.5349194167306217,,13.75515818431912,5.0108,1.3528,1.3623,809.24,,21.991,6.9286,,,82.7182,,,,,1323.4,,,4.6345,45.69,17.6723,,1.6460905349794237,10.996,,,3.671,55.916,4.2156,,79.9667,,1.3528,19.7446,,10.7194,0.90265,34.646,6.747,,,38.799,
2023-05-30,7.0913,0.9307520476545048,140.22,0.8046023253007201,1.0,136.8828,1.5363343063450605,,13.812154696132595,5.0587,1.3542,1.3598,802.14,,22.076,6.9328,,,82.7332,,,3.709,,1325.6,0.30745,,4.6125,45.7516,17.6532,,1.6512549537648613,11.0522,0.3845,,3.671,55.986,4.2242,3.64,80.6872,3.75,1.3542,19.7773,,10.7763,0.9024,34.809,,,3.6725,38.739,
2023-05-31,7.1088,0.9360666479453337,139.8,0.8087997411840828,1.0,136.9359,1.539645881447267,,13.793103448275863,5.0953,1.3539,1.3603,803.94,,22.219,6.9718,,,82.6773,,,3.715,,1322.2,0.30735,,4.6165,45.891,17.7418,,1.6618196925633568,11.237,0.3845,,3.675,56.26,4.2559,3.64,80.9942,3.75,1.3539,19.7754,,10.8339,0.91055,34.743,6.7385,,3.6725,38.779,
2023-06-01,7.1221,0.9348415443582312,139.45,0.8021175904387584,1.0,136.7316,1.5358623867301489,,13.793103448275863,5.0344,1.3516,1.3482,811.61,,22.154,6.9624,,,82.4562,,,3.736,,1321.6,0.30735,,4.612,45.9378,17.5673,,1.6622340425531914,11.1872,0.3845,,3.676,56.241,4.2399,3.64,80.9657,3.75,1.3516,19.8618,,10.7995,0.90825,34.774,6.7306,,3.6725,38.799,
2023-06-02,7.0738,0.9291089844838799,138.75,0.7982120051085568,1.0,136.2189,1.5124016938898972,,13.698630136986303,4.9552,,1.3435,804.6,,21.982,6.9207,,,82.3175,,,3.745,,1320.7,,,4.591,45.6946,17.5063,,1.6464970774676877,11.0053,,,3.682,56.219,4.1903,,80.8756,,,19.5325,,10.782,0.90555,34.594,6.7386,,,38.743,
2023-06-05,7.1182,0.9354536950420954,140.14,0.80700480167857,1.0,136.5667,1.5135462388375966,,13.717421124828531,4.923,1.3505,1.3434,797.97,,22.049,,,,82.5768,,,3.735,,1308.8,0.30735,,,45.885,17.4732,,,11.0641,0.3845,,3.673,55.961,4.1933,,,3.75,1.3505,19.3505,,10.8638,0.9109,,,,,38.782,
2023-06-06,7.1189,0.9360666479453337,139.54,0.8054772452678212,1.0,136.5017,1.501276084671971,,13.60544217687075,4.9286,1.3493,1.3419,797.74,,22.027,6.9731,,,82.6396,,,3.715,,,,,4.5985,45.8314,17.4192,,1.646226026833484,11.1181,0.3845,,3.687,56.127,4.1964,,81.2502,3.75,1.3493,19.2197,,,0.90755,34.763,6.7271,,3.6725,38.992,
2023-06-07,7.1256,0.9330969487729774,139.45,0.8029226384037899,1.0,136.6315,1.497454327643007,,13.64256480218281,4.9113,1.3479,1.3376,797.79,,22.06,6.951,,,82.5339,,,3.655,,1308.3,0.30725,,4.606,45.7328,17.3608,,1.644195988161789,11.0082,0.3845,,3.671,56.204,4.1887,,81.4581,3.75,1.3479,19.1543,,10.9055,0.9056,34.777,6.7405,,3.6725,38.954,
2023-06-08,7.1305,0.9313588525658936,139.87,0.8022462896109106,1.0,136.49,1.5010507355148603,,13.58695652173913,,1.3483,1.3358,793.47,,22.005,6.9384,,,82.5795,,,3.663,,1300.5,0.30725,,4.618,45.7725,17.4085,,1.6539861065167052,10.9509,0.3845,,,56.076,,,82.093,3.75,1.3483,18.963,,10.8784,0.90935,34.886,,,3.6725,38.903,
2023-06-09,7.1223,0.9276437847866419,139.06,0.7970667941973538,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90185,,,,,,
2023-06-12,7.1422,0.9289363678588016,139.37,0.7951337812586968,1.0,136.2366,,,13.440860215053764,4.8826,1.3439,1.3366,787.2,,22.066,6.9224,,,82.4553,,,3.588,,1294.9,0.30715,,4.618,46.0169,17.312,,1.634654679199019,10.8072,0.3845,,3.65,,4.1169,,,3.75,1.3439,18.6442,,10.8194,0.90505,34.661,6.7336,,3.6725,38.662,
2023-06-13,7.1498,0.9265264523302141,139.65,0.7956082425013924,1.0,136.0185,1.4790711433219936,,13.386880856760374,4.8527,1.3415,1.331,806.84,,22.059,6.9048,,,82.3907,,,3.558,,1291.1,0.30715,,4.6205,45.8632,17.2185,,1.6342539630658603,10.7695,0.3845,,3.641,55.996,4.1439,,83.6405,3.75,1.3415,18.6557,,10.7504,0.9062,34.549,6.7402,,3.6725,38.427,
2023-06-14,7.1605,0.9251549634563789,140.03,0.7909827961241842,1.0,136.0421,1.4777597162701346,,13.422818791946309,4.8456,1.342,1.3297,804.38,,22.004,6.8951,,,82.3141,,,3.615,,1277.5,0.30715,,4.6195,45.8301,17.1247,,1.6223231667748217,10.6171,0.3845,,,56.047,4.1393,,84.3249,3.75,1.342,18.5134,,10.6854,0.90275,34.633,6.7465,,3.6725,38.231,
2023-06-15,7.1532,0.9242998428690267,140.28,0.7892971309049291,1.0,135.9183,1.4660606949127692,,13.333333333333334,4.8216,1.3442,1.3252,800.12,,21.93,6.8882,,,82.1982,,,3.584,,1275.9,0.30715,,4.6355,45.8052,17.1762,,1.6224547740731727,10.6318,0.3845,,3.648,55.97,4.1203,,83.9611,3.75,1.3442,18.3303,,10.7423,0.90055,34.826,6.732,,3.6725,38.173,
2023-06-16,7.1235,0.9119095385737734,140.09,0.7816774798718048,1.0,135.4349,1.4518002322880372,,13.227513227513228,4.828,1.3376,1.3198,796.97,,21.723,6.7942,,,81.8834,,,3.553,,1280.1,,,4.618,45.5722,17.0792,,1.6025641025641026,10.5025,,,3.631,56.042,4.0715,,83.6498,,1.3376,,,10.6039,0.89205,34.655,6.7448,,,38.02,
2023-06-20,7.1724,0.914662032379036,142.18,0.7833614037836355,1.0,135.3996,1.4699397324709687,,13.245033112582782,4.7924,1.3419,1.3241,795.63,,21.715,6.8134,,,82.1157,,,3.609,,1280.7,0.30685,,4.6375,45.6823,17.2043,,1.6166841807452912,10.7157,0.3845,,3.641,55.844,4.058,,84.2336,3.75,1.3419,18.1404,,10.724,0.89765,34.763,6.7474,,3.6725,37.931,
2023-06-21,7.1937,0.9154994049253867,141.6,0.7871846341559412,1.0,135.488,1.4742739200943535,,13.333333333333334,4.7789,1.3438,1.3183,,,21.758,6.8185,,,82.0951,,,3.604,,1282.2,0.30695,,4.649,45.8305,17.1547,,1.6210082671421624,10.7544,0.3845,,3.64,55.73,4.0648,3.64,84.2467,3.75,1.3438,18.3266,,10.8003,0.8976,34.846,6.7685,,3.6725,37.912,
2023-06-22,,0.9103322712790168,141.88,0.7803355442840421,1.0,135.2229,1.4781966001478197,,13.297872340425531,4.7744,1.3406,1.316,801.9,,21.546,6.7807,,,81.9188,,,3.628,,1291.5,0.30675,,4.6515,45.5649,17.1713,,1.608234158893535,10.5589,0.3845,,3.634,55.629,4.033,3.64,83.6077,3.75,1.3406,18.3344,,10.6871,0.89305,34.921,6.76,,3.6725,37.765,
2023-06-23,,0.9187798603454612,143.08,0.7861944258815206,1.0,135.6708,1.4932059130954158,,13.386880856760374,4.7793,1.3483,1.3199,805.02,,21.734,6.8435,,,82.051,,,3.628,,1291.4,,,4.676,45.8112,17.1795,,1.6211396611818107,10.8935,,,3.628,55.595,4.0893,,84.0793,,1.3483,18.6313,,,0.8993,35.231,6.7725,,,37.54,
2023-06-26,7.2351,0.9159186664224216,143.43,0.7867511112859447,1.0,135.5706,1.4972301242701003,,13.440860215053764,4.7692,1.3515,1.3151,,,21.668,6.8197,,,81.9729,,,3.625,,1302.2,0.30705,,4.6845,,17.1445,,1.6223231667748217,10.7236,0.3845,,3.635,55.645,4.0669,3.64,84.6642,,1.3515,18.6639,,10.7217,0.89295,35.229,6.7772,,3.6725,37.596,
2023-06-27,7.2095,0.9131586156515387,143.44,0.7853608733212911,1.0,135.4409,1.4898688915375446,,13.386880856760374,4.7897,1.3497,1.3175,808.21,,21.55,6.8007,,,81.962,,,3.638,,1303.8,,,4.664,45.7517,17.1013,,1.6187778227438283,10.7354,,,3.633,55.739,4.0481,3.64,85.0504,,1.3497,18.5001,,10.6791,0.89415,35.207,6.7618,,,37.513,
2023-06-28,7.2362,0.9142439202779301,143.91,0.7879289288106213,1.0,135.4172,1.504664459825459,,13.386880856760374,4.8557,,1.3254,800.33,,21.668,6.8083,,,,,,3.679,,1303.1,,,4.667,45.856,17.072,,1.6326530612244896,10.8242,,,3.628,,4.0719,,85.6192,,1.3507,18.6692,,10.7181,0.89585,35.436,6.7375,,,37.62,
2023-06-29,7.2392,0.9142439202779301,144.25,0.7901390644753477,1.0,,1.5119443604475356,,13.458950201884251,4.8578,,1.3255,800.89,,21.669,6.8089,,,,,,3.692,,1304.3,,,,45.7729,17.1187,,1.643115346697338,10.7556,,,,55.51,4.0832,,87.0341,,,18.6881,,10.7578,0.89575,,6.7662,,,37.521,
2023-06-30,7.2603,0.9203018590097551,144.88,0.7907013520993121,1.0,,1.5082956259426847,,13.477088948787062,4.8186,,1.324,802.68,,21.831,6.8089,,,82.0428,,,3.7,,1312.8,,,4.679,45.9081,17.1358,,1.6460905349794237,10.7712,0.3845,,3.624,55.362,4.1066,,88.3844,,1.3557,18.9237,,10.8509,0.90095,35.602,6.7493,,,37.408,
2023-07-05,7.2426,0.9192021325489474,144.5,0.7874635798094338,1.0,,1.4952153110047848,,13.458950201884251,4.8571,1.3509,1.3273,796.47,,,6.8464,,,82.1616,,,3.698,,1301.7,0.3072,,4.6465,45.8225,17.004,,1.6149870801033592,10.7046,0.3845,,3.627,55.254,4.0869,3.64,90.338,3.75,1.3509,18.7475,,10.8422,0.89845,34.901,6.7442,,3.6725,37.894,
2023-07-06,7.2479,0.9175153683824203,144.35,0.7829933837059077,1.0,135.7886,1.501276084671971,,13.477088948787062,4.8971,1.3536,1.3348,797.87,,,6.8348,,,82.4572,,,3.699,,1300.8,0.3073,,4.659,45.8397,17.2825,,1.6169455897809037,10.6771,0.3845,,3.641,55.393,4.1191,3.64,92.5695,3.75,1.3536,18.8717,,10.9405,0.89605,35.109,6.7409,,3.6725,38.33,
2023-07-07,7.2434,0.9184423218221895,144.1,0.7835762419683435,1.0,135.7179,1.5071590052750565,,13.568521031207599,4.8793,1.3535,1.3293,804.49,,21.997,6.8438,,,82.6773,,,3.717,,1303.8,,,4.671,45.9289,17.1012,,1.6223231667748217,10.7536,,,,55.546,4.1189,,91.6879,,1.3535,19.0764,,10.9421,0.89535,35.248,6.7517,,,38.116,
2023-07-10,7.2324,0.9127418765972983,142.5,0.7820748445626245,1.0,135.4055,1.502178158329578,,13.477088948787062,4.8729,1.349,1.3284,806.52,,21.764,6.801,,,82.6335,,,3.71,,1307.3,0.307,,4.668,45.904,17.0605,,1.6122531237404274,10.5545,0.3845,,3.636,55.597,4.0632,3.64,91.4931,3.75,1.349,18.7796,,10.8365,0.88985,35.16,6.7484,,3.6725,38.031,
2023-07-11,7.2038,0.91000091000091,141.42,0.7745033497269875,1.0,135.283,1.4965579167913798,,13.404825737265416,4.8943,1.3425,1.326,811.98,,21.703,6.7821,,,82.3533,,,3.709,,1303.8,0.30675,,4.661,45.7896,17.0783,,1.6090104585679805,10.4213,0.3845,,3.632,55.617,4.0374,3.64,90.5045,3.75,1.3425,18.666,,10.7172,0.8817,34.895,6.765,,3.6725,38.124,
2023-07-12,7.1892,0.9072763563781527,139.83,0.77408367844564,1.0,135.2062,1.4905351021016544,,13.315579227696405,4.8052,1.3379,1.3188,816.78,,21.611,6.7614,,,82.2817,,,3.665,,1295.0,0.30665,,4.649,45.5642,16.8537,,1.6078462898946861,10.2803,0.3845,,3.588,55.392,4.0347,3.64,90.6253,3.75,1.3379,18.4797,,10.653,0.87835,34.784,6.7527,,3.6725,38.157,
2023-07-13,7.1589,0.8942944017170452,138.55,0.765345170671973,1.0,134.7149,1.4688601645123385,,13.175230566534916,4.8032,1.329,1.3128,811.24,,21.243,6.6646,,,82.1201,,,3.618,,1291.4,0.3063,,4.6075,45.542,16.8905,,1.5835312747426762,10.059,0.3845,,3.565,55.045,3.9724,3.64,90.1757,3.75,1.329,18.0317,,10.3706,0.86295,34.584,6.7398,,3.6725,38.194,
2023-07-14,7.1361,0.8911861687906603,137.5,0.7627474161931276,1.0,134.319,1.451589490492089,,13.089005235602095,4.7951,1.3176,1.3183,808.61,,21.192,6.6379,,,82.1021,,,3.609,,1276.2,0.3063,,4.52,45.551,16.7892,,,9.9906,,,3.558,54.568,3.9617,,90.119,,1.3176,18.0212,,10.2323,0.8591,34.614,6.7473,,,38.026,
2023-07-17,7.1721,0.8904719501335708,,0.7645844483523204,1.0,134.3131,1.4675667742882301,,,4.8296,1.3227,1.3187,813.44,,21.154,6.6344,,,82.146,,,3.635,,1265.8,0.3061,,4.555,45.6621,16.7858,,1.5740594994490793,10.0107,0.3845,,3.555,54.384,3.9616,3.64,90.4217,3.75,1.3227,18.0381,,10.217,0.8591,34.679,6.7462,,3.6725,38.055,
2023-07-18,7.1734,0.8884940026654821,138.8,0.7620499142693847,1.0,134.2599,1.4660606949127692,,,4.8034,1.3211,1.319,820.76,,21.178,6.6201,,,82.0486,,,3.635,,1266.1,0.306,,4.5355,45.383,16.748,,1.5804030027657052,10.0751,0.3845,,3.552,54.416,3.9451,3.64,90.6906,3.75,1.3211,17.9507,,10.1805,0.8578,34.3,6.7485,,3.6725,,
2023-07-19,7.2177,0.8911067545891997,138.99,0.7739938080495355,1.0,,1.4718869590815424,,13.089005235602095,4.7994,,1.317,815.58,,21.324,6.6394,,,82.1029,,,3.59,,1261.6,,,,45.3923,16.7667,,1.5914697222885335,10.0392,,,3.571,54.412,3.9612,3.64,91.2046,3.75,1.3246,17.8435,,10.2341,0.8587,34.058,6.7481,,,38.002,
2023-07-20,7.1874,0.8930963650977941,139.6,0.7753741180119407,1.0,134.3722,1.4645577035735209,,13.089005235602095,4.7882,1.3222,1.3171,811.43,,21.399,6.6543,,,82.0446,,,3.593,,1265.4,,,4.5485,45.6194,16.846,,1.5879317189360858,9.9629,,,3.583,54.544,3.971,3.64,90.8545,3.75,1.3222,17.7673,,10.2656,0.8585,33.972,6.7548,,3.6725,37.909,
2023-07-21,7.1768,0.8990380293086397,140.0,0.7784524365561264,1.0,134.7267,1.4760147601476015,,13.10615989515072,4.7726,1.3268,1.3212,807.62,,21.618,6.6986,,,82.0217,,,3.617,,1265.8,,,4.5525,45.7423,16.9393,,1.6073294221650727,10.049,,,3.58,54.461,3.999,,90.3846,,1.3268,17.956,,10.3569,0.86645,34.3,6.7653,,,37.963,
2023-07-24,7.2029,0.9012256669069936,141.78,0.7791499474073785,1.0,134.8521,1.484560570071259,,13.157894736842106,4.7451,1.3307,1.3172,821.95,,21.781,6.7154,,,81.9246,,,3.62,,1281.7,0.3065,,4.575,45.6245,16.8367,,1.6232448664881098,10.087,0.3845,,3.581,,4.021,3.64,90.489,3.75,1.3307,18.029,,10.418,0.8647,34.494,6.7608,,3.6725,37.86,
2023-07-25,7.142,0.904895484571532,141.53,0.778785872824267,1.0,134.923,1.4775413711583925,,13.054830287206267,4.749,1.3295,1.3184,827.1,,21.754,6.7428,,,81.8088,,,3.717,,1283.8,0.3066,,4.5663,45.938,16.9075,,1.60926939169617,10.0991,0.3845,,3.596,54.669,4.008,3.64,90.0945,3.75,1.3295,17.7103,,10.3528,0.8692,34.515,6.7679,,3.6725,37.643,
2023-07-26,7.1477,0.9042408897730354,141.05,0.7739339060444238,1.0,134.8639,1.478633742422002,,13.003901170351106,4.7362,1.3283,1.322,828.9,,21.747,6.7381,,,81.988,,,3.71,,1280.7,0.3066,,4.5605,45.926,16.8825,,1.6123831022250887,10.1275,0.3845,,3.595,54.56,3.9949,3.64,90.0468,3.75,1.3283,17.6488,,10.3556,0.8622,34.404,6.7613,,3.6725,37.676,
2023-07-27,7.137,0.898876404494382,140.3,0.7718133755257979,1.0,134.6808,1.4721036360959812,,13.037809647979138,4.7196,1.3228,1.3201,825.8,,21.622,6.6982,,,81.9923,,,,,1278.7,0.3064,,4.5295,45.8179,16.7338,,1.6012810248198557,10.0022,0.3845,,3.591,54.641,3.9702,3.64,90.0225,3.75,1.3228,17.4946,,10.3363,0.85665,34.081,6.746,,3.6725,37.741,
2023-07-28,7.1619,0.9082652134423251,139.43,0.7780587434351294,1.0,,1.4994751836857099,,13.123359580052492,4.7247,1.3319,1.3232,826.01,,21.815,6.769,,,82.2465,,,3.713,,1273.4,,,4.5463,45.9705,16.6895,,1.6200891049007697,10.1435,,,,54.53,4.0377,,90.9783,,1.3319,17.8692,,10.5736,0.86945,,6.7578,,,37.664,
2023-07-31,7.1473,0.9071940488070398,140.92,0.7772725506198748,1.0,135.4928,1.4965579167913798,,13.054830287206267,4.7409,1.3318,1.3177,827.84,,21.695,6.7612,,,82.2481,,,3.693,,1280.0,0.3068,,4.5405,46.0462,16.7303,,1.6204829039053639,10.1429,0.3845,,3.602,54.847,3.9995,3.64,91.5923,3.75,1.3318,17.7117,,10.5225,0.8698,34.259,6.7303,,3.6725,37.429,
2023-08-01,7.1653,0.9115770282588879,142.75,0.7812805187702645,1.0,135.6821,1.498576352465158,,13.157894736842106,4.7746,1.3315,1.3291,840.69,,21.849,6.7929,,,82.2833,,,3.653,,1273.8,0.307,,4.516,45.7529,16.8533,,1.6127731634545601,10.2197,0.3845,,3.624,54.834,4.0262,3.64,91.7755,3.75,1.3315,18.08,,10.5736,,,,,3.6725,37.496,
2023-08-02,7.1832,0.9103322712790168,143.16,0.7823501799405413,1.0,135.6407,1.51952590791673,,13.315579227696405,4.8077,1.3366,1.3335,843.02,,21.809,6.7836,,,82.5347,,,3.654,,1280.7,0.3071,,4.5395,45.4598,17.0193,,1.6309222865530457,10.1607,0.3845,,3.655,54.754,4.0497,3.64,92.841,3.75,1.3366,18.3776,,10.6174,0.8777,34.349,6.7336,,3.6725,37.861,
2023-08-03,7.1894,0.9147457006952068,143.26,0.7904201082875548,1.0,135.9186,1.5295197308045272,,13.36898395721925,4.8791,1.3426,1.3351,847.77,,21.969,6.8164,,,82.7171,,,3.685,,1293.0,0.3073,,4.5545,45.425,17.2892,,1.644195988161789,10.3151,0.3845,,3.69,54.987,4.081,3.64,93.7792,3.75,1.3426,18.6493,,10.7291,0.8757,34.562,6.7402,,3.6725,38.259,
2023-08-04,7.1815,0.913575735428467,142.55,0.7874015748031495,1.0,135.7944,1.5213753232922562,,13.422818791946309,4.8603,1.3408,1.3355,853.99,,22.18,6.8074,,,82.7978,,,3.687,,1298.8,,,4.548,45.2849,17.0555,,1.6394786457906385,10.2191,,,3.687,55.388,4.062,,94.8076,,1.3408,18.685,,10.7015,0.8775,34.717,6.7462,,,38.055,
2023-08-07,7.1916,0.9104151493080844,141.65,0.785638527713399,1.0,135.7057,,,13.36898395721925,4.9004,1.3403,,848.5,,22.074,6.784,,,82.7431,,,3.676,,1303.9,0.3072,,4.554,45.695,17.0608,,1.6366612111292962,10.1498,0.3845,,3.686,55.675,4.0347,3.64,96.5668,3.75,1.3403,18.593,,10.6002,0.8771,34.761,6.7373,,3.6725,38.018,
2023-08-08,7.2131,0.9137426900584795,143.02,0.7861326205730907,1.0,135.7649,1.5311590874291838,,13.477088948787062,4.9211,1.3442,1.3456,856.1,,22.154,6.8088,,,82.7968,,,3.7,,1304.1,0.3073,,4.5735,45.4005,17.1122,,1.6459550654267137,10.3207,0.3845,,3.704,55.743,4.0396,3.64,96.0755,3.75,1.3442,18.792,,10.6393,0.87665,34.954,6.7447,,3.6725,38.031,
2023-08-09,7.1995,0.9117432530999271,143.33,0.7851450555490127,1.0,135.7589,1.525320317266626,,13.49527665317139,4.9009,,1.3431,863.22,,22.159,6.7935,,,82.8166,,,3.716,,1312.6,0.3073,,4.5795,45.3667,17.0767,,1.6512549537648613,10.2173,0.3845,,3.691,56.258,4.0592,3.64,97.3999,3.75,,,,10.6786,0.8767,34.951,6.7547,,3.6725,37.952,
2023-08-10,7.2103,0.9075233687267447,143.83,0.7830240388379924,1.0,135.6289,1.5278838808250574,,13.513513513513514,4.8512,1.3472,1.3409,858.68,,21.99,6.7621,,,82.8372,,,3.718,,1318.3,0.3074,,4.5735,45.3977,16.9548,,1.649892756970797,10.1447,0.3845,,3.672,56.298,4.0521,3.64,97.2794,3.75,1.3472,18.793,,10.6441,0.8732,35.11,6.7401,,3.6725,37.794,
